transaction_id,atm_id,timestamp,type,amount_naira,success,duration_seconds,card_type,peak_hour
TXN-1747476719-37905,ATM-00001,2025-05-17T11:11:59.914566,deposit,0,TRUE,24,Mastercard,TRUE
TXN-1747479239-81678,ATM-00001,2025-05-17T11:53:59.914566,withdrawal,50000,TRUE,28,Mastercard,TRUE
TXN-1747438739-74833,ATM-00001,2025-05-17T00:38:59.914566,withdrawal,5000,TRUE,66,Visa,FALSE
TXN-1747449239-91102,ATM-00001,2025-05-17T03:33:59.914566,withdrawal,20000,TRUE,58,Mastercard,FALSE
TXN-1747449419-75252,ATM-00001,2025-05-17T03:36:59.914566,withdrawal,10000,TRUE,52,Visa,FALSE
TXN-1747486259-84227,ATM-00001,2025-05-17T13:50:59.914566,withdrawal,100000,TRUE,87,Mastercard,FALSE
TXN-1747468019-89684,ATM-00001,2025-05-17T08:46:59.914566,withdrawal,10000,TRUE,118,Visa,FALSE
TXN-1747489259-96504,ATM-00001,2025-05-17T14:40:59.914566,withdrawal,20000,TRUE,116,Verve,FALSE
TXN-1747470179-15226,ATM-00001,2025-05-17T09:22:59.914566,withdrawal,10000,TRUE,108,Visa,TRUE
TXN-1747467419-66697,ATM-00001,2025-05-17T08:36:59.914566,withdrawal,10000,TRUE,39,Visa,FALSE
TXN-1747477139-61149,ATM-00001,2025-05-17T11:18:59.914566,deposit,0,TRUE,45,Visa,TRUE
TXN-1747519499-27281,ATM-00001,2025-05-17T23:04:59.914566,withdrawal,5000,TRUE,110,Verve,FALSE
TXN-1747439819-26552,ATM-00001,2025-05-17T00:56:59.914566,withdrawal,20000,TRUE,112,Verve,FALSE
TXN-1747486679-21799,ATM-00001,2025-05-17T13:57:59.914566,withdrawal,20000,TRUE,48,Visa,FALSE
TXN-1747521299-22240,ATM-00001,2025-05-17T23:34:59.914566,withdrawal,20000,TRUE,55,Visa,FALSE
TXN-1747449479-65489,ATM-00001,2025-05-17T03:37:59.914566,withdrawal,10000,TRUE,104,Mastercard,FALSE
TXN-1747497779-80397,ATM-00001,2025-05-17T17:02:59.914566,deposit,0,TRUE,77,Visa,TRUE
TXN-1747493699-84187,ATM-00001,2025-05-17T15:54:59.914566,withdrawal,100000,TRUE,109,Mastercard,FALSE
TXN-1747516859-86190,ATM-00001,2025-05-17T22:20:59.914566,withdrawal,20000,TRUE,68,Mastercard,FALSE
TXN-1747514879-81598,ATM-00001,2025-05-17T21:47:59.914566,withdrawal,5000,TRUE,29,Visa,FALSE
TXN-1747440119-10243,ATM-00001,2025-05-17T01:01:59.914566,withdrawal,10000,TRUE,50,Mastercard,FALSE
TXN-1747454399-11079,ATM-00001,2025-05-17T04:59:59.914566,withdrawal,50000,TRUE,74,Visa,FALSE
TXN-1747439819-40041,ATM-00001,2025-05-17T00:56:59.914566,withdrawal,100000,TRUE,31,Visa,FALSE
TXN-1747469879-98334,ATM-00001,2025-05-17T09:17:59.914566,withdrawal,100000,TRUE,30,Mastercard,TRUE
TXN-1747447079-39465,ATM-00001,2025-05-17T02:57:59.914566,withdrawal,5000,TRUE,89,Mastercard,FALSE
TXN-1747454639-81113,ATM-00001,2025-05-17T05:03:59.914566,withdrawal,100000,TRUE,114,Visa,FALSE
TXN-1747517279-10347,ATM-00001,2025-05-17T22:27:59.914566,balance_inquiry,0,TRUE,29,Visa,FALSE
TXN-1747437419-61273,ATM-00001,2025-05-17T00:16:59.914566,deposit,0,TRUE,109,Visa,FALSE
TXN-1747517999-41303,ATM-00001,2025-05-17T22:39:59.914566,deposit,0,TRUE,63,Verve,FALSE
TXN-1747474979-91084,ATM-00001,2025-05-17T10:42:59.914566,withdrawal,10000,TRUE,71,Visa,TRUE
TXN-1747457339-96920,ATM-00001,2025-05-17T05:48:59.914566,balance_inquiry,0,TRUE,37,Visa,FALSE
TXN-1747484699-83210,ATM-00001,2025-05-17T13:24:59.914566,withdrawal,10000,TRUE,50,Visa,FALSE
TXN-1747512419-70061,ATM-00001,2025-05-17T21:06:59.914566,deposit,0,TRUE,111,Visa,FALSE
TXN-1747449779-50147,ATM-00001,2025-05-17T03:42:59.914566,deposit,0,TRUE,24,Mastercard,FALSE
TXN-1747447499-10417,ATM-00001,2025-05-17T03:04:59.914566,withdrawal,100000,FALSE,105,Visa,FALSE
TXN-1747486619-57896,ATM-00001,2025-05-17T13:56:59.914566,balance_inquiry,0,TRUE,88,Mastercard,FALSE
TXN-1747441619-29331,ATM-00001,2025-05-17T01:26:59.914566,withdrawal,100000,TRUE,41,Mastercard,FALSE
TXN-1747447139-58700,ATM-00001,2025-05-17T02:58:59.914566,withdrawal,50000,TRUE,101,Verve,FALSE
TXN-1747470119-51812,ATM-00001,2025-05-17T09:21:59.914566,withdrawal,50000,TRUE,87,Mastercard,TRUE
TXN-1747454399-32971,ATM-00001,2025-05-17T04:59:59.914566,withdrawal,10000,TRUE,39,Visa,FALSE
TXN-1747438319-91148,ATM-00001,2025-05-17T00:31:59.914566,balance_inquiry,0,TRUE,104,Mastercard,FALSE
TXN-1747447139-10734,ATM-00001,2025-05-17T02:58:59.914566,withdrawal,20000,TRUE,28,Mastercard,FALSE
TXN-1747522739-50556,ATM-00001,2025-05-17T23:58:59.914566,withdrawal,50000,TRUE,82,Mastercard,FALSE
TXN-1747466219-19382,ATM-00001,2025-05-17T08:16:59.914566,withdrawal,10000,TRUE,107,Mastercard,FALSE
TXN-1747477379-94368,ATM-00001,2025-05-17T11:22:59.914566,balance_inquiry,0,TRUE,120,Visa,TRUE
TXN-1747505579-16408,ATM-00001,2025-05-17T19:12:59.914566,withdrawal,50000,TRUE,36,Mastercard,FALSE
TXN-1747436579-22955,ATM-00001,2025-05-17T00:02:59.914566,withdrawal,50000,TRUE,109,Visa,FALSE
TXN-1747485059-31986,ATM-00001,2025-05-17T13:30:59.914566,balance_inquiry,0,TRUE,54,Mastercard,FALSE
TXN-1747439039-21922,ATM-00001,2025-05-17T00:43:59.914566,deposit,0,TRUE,84,Visa,FALSE
TXN-1747522439-75821,ATM-00001,2025-05-17T23:53:59.914566,withdrawal,5000,TRUE,49,Visa,FALSE
TXN-1747520279-52819,ATM-00001,2025-05-17T23:17:59.914566,withdrawal,100000,FALSE,48,Mastercard,FALSE
TXN-1747503419-41309,ATM-00001,2025-05-17T18:36:59.914566,withdrawal,100000,TRUE,114,Mastercard,TRUE
TXN-1747436519-53113,ATM-00001,2025-05-17T00:01:59.914566,withdrawal,5000,TRUE,68,Visa,FALSE
TXN-1747475819-34834,ATM-00001,2025-05-17T10:56:59.914566,balance_inquiry,0,TRUE,101,Mastercard,TRUE
TXN-1747496879-29265,ATM-00001,2025-05-17T16:47:59.914566,withdrawal,5000,TRUE,53,Mastercard,TRUE
TXN-1747446599-38082,ATM-00001,2025-05-17T02:49:59.914566,withdrawal,100000,TRUE,96,Mastercard,FALSE
TXN-1747466819-18767,ATM-00001,2025-05-17T08:26:59.914566,deposit,0,TRUE,110,Visa,FALSE
TXN-1747485539-99590,ATM-00001,2025-05-17T13:38:59.914566,withdrawal,100000,TRUE,67,Mastercard,FALSE
TXN-1747520819-76631,ATM-00001,2025-05-17T23:26:59.914566,withdrawal,10000,TRUE,71,Visa,FALSE
TXN-1747468319-29717,ATM-00001,2025-05-17T08:51:59.914566,withdrawal,10000,TRUE,60,Verve,FALSE
TXN-1747485839-90743,ATM-00001,2025-05-17T13:43:59.914566,withdrawal,5000,TRUE,118,Mastercard,FALSE
TXN-1747440299-24850,ATM-00001,2025-05-17T01:04:59.914566,withdrawal,100000,TRUE,41,Mastercard,FALSE
TXN-1747463459-76476,ATM-00001,2025-05-17T07:30:59.914566,withdrawal,5000,TRUE,115,Verve,FALSE
TXN-1747477799-86644,ATM-00001,2025-05-17T11:29:59.914566,deposit,0,TRUE,75,Mastercard,TRUE
TXN-1747461479-85189,ATM-00001,2025-05-17T06:57:59.914566,withdrawal,100000,TRUE,21,Visa,FALSE
TXN-1747461119-68091,ATM-00001,2025-05-17T06:51:59.914566,withdrawal,5000,TRUE,40,Verve,FALSE
TXN-1747519139-39988,ATM-00001,2025-05-17T22:58:59.914566,withdrawal,20000,TRUE,78,Visa,FALSE
TXN-1747482359-31685,ATM-00001,2025-05-17T12:45:59.914566,withdrawal,50000,TRUE,84,Verve,FALSE
TXN-1747445819-65410,ATM-00001,2025-05-17T02:36:59.914566,withdrawal,50000,TRUE,40,Visa,FALSE
TXN-1747512899-22616,ATM-00001,2025-05-17T21:14:59.914566,balance_inquiry,0,TRUE,47,Verve,FALSE
TXN-1747457519-50646,ATM-00001,2025-05-17T05:51:59.914566,withdrawal,50000,TRUE,28,Mastercard,FALSE
TXN-1747476059-81119,ATM-00001,2025-05-17T11:00:59.914566,deposit,0,TRUE,27,Visa,TRUE
TXN-1747518179-22369,ATM-00001,2025-05-17T22:42:59.914566,withdrawal,5000,TRUE,113,Visa,FALSE
TXN-1747442399-11090,ATM-00001,2025-05-17T01:39:59.914566,withdrawal,50000,TRUE,119,Mastercard,FALSE
TXN-1747480919-39992,ATM-00001,2025-05-17T12:21:59.914566,withdrawal,5000,TRUE,26,Mastercard,FALSE
TXN-1747492139-47959,ATM-00001,2025-05-17T15:28:59.914566,balance_inquiry,0,TRUE,44,Mastercard,FALSE
TXN-1747455599-56215,ATM-00001,2025-05-17T05:19:59.914566,withdrawal,50000,TRUE,88,Mastercard,FALSE
TXN-1747496459-75519,ATM-00001,2025-05-17T16:40:59.914566,balance_inquiry,0,TRUE,63,Verve,TRUE
TXN-1747465139-10202,ATM-00001,2025-05-17T07:58:59.914566,withdrawal,50000,TRUE,95,Visa,FALSE
TXN-1747454759-42238,ATM-00001,2025-05-17T05:05:59.914566,withdrawal,5000,TRUE,114,Visa,FALSE
TXN-1747497899-12616,ATM-00001,2025-05-17T17:04:59.914566,balance_inquiry,0,TRUE,85,Verve,TRUE
TXN-1747483739-51419,ATM-00001,2025-05-17T13:08:59.914566,withdrawal,20000,TRUE,75,Mastercard,FALSE
TXN-1747460459-87226,ATM-00001,2025-05-17T06:40:59.914566,withdrawal,10000,TRUE,95,Visa,FALSE
TXN-1747505999-28221,ATM-00001,2025-05-17T19:19:59.914566,withdrawal,10000,TRUE,32,Visa,FALSE
TXN-1747490279-79115,ATM-00001,2025-05-17T14:57:59.914566,withdrawal,5000,TRUE,106,Verve,FALSE
TXN-1747502099-96459,ATM-00001,2025-05-17T18:14:59.914566,balance_inquiry,0,TRUE,97,Mastercard,TRUE
TXN-1747465019-61864,ATM-00001,2025-05-17T07:56:59.914566,balance_inquiry,0,TRUE,95,Verve,FALSE
TXN-1747443359-86984,ATM-00001,2025-05-17T01:55:59.914566,withdrawal,5000,TRUE,28,Verve,FALSE
TXN-1747515179-16623,ATM-00001,2025-05-17T21:52:59.914566,balance_inquiry,0,TRUE,100,Visa,FALSE
TXN-1747517579-90911,ATM-00001,2025-05-17T22:32:59.914566,withdrawal,20000,TRUE,106,Visa,FALSE
TXN-1747513559-51288,ATM-00001,2025-05-17T21:25:59.914566,withdrawal,50000,TRUE,50,Mastercard,FALSE
TXN-1747518359-29594,ATM-00001,2025-05-17T22:45:59.914566,withdrawal,20000,TRUE,114,Mastercard,FALSE
TXN-1747495859-19381,ATM-00001,2025-05-17T16:30:59.914566,withdrawal,5000,TRUE,46,Visa,TRUE
TXN-1747502279-40592,ATM-00001,2025-05-17T18:17:59.914566,withdrawal,5000,TRUE,89,Mastercard,TRUE
TXN-1747485119-18619,ATM-00001,2025-05-17T13:31:59.914566,withdrawal,10000,TRUE,39,Verve,FALSE
TXN-1747485359-42824,ATM-00001,2025-05-17T13:35:59.914566,withdrawal,10000,TRUE,48,Visa,FALSE
TXN-1747473899-56887,ATM-00001,2025-05-17T10:24:59.914566,withdrawal,5000,TRUE,109,Verve,TRUE
TXN-1747470599-18843,ATM-00001,2025-05-17T09:29:59.914566,withdrawal,20000,TRUE,95,Verve,TRUE
TXN-1747452059-76037,ATM-00001,2025-05-17T04:20:59.914566,withdrawal,10000,TRUE,77,Visa,FALSE
TXN-1747470959-43719,ATM-00001,2025-05-17T09:35:59.914566,withdrawal,50000,TRUE,58,Visa,TRUE
TXN-1747468439-58180,ATM-00001,2025-05-17T08:53:59.914566,withdrawal,5000,TRUE,34,Mastercard,FALSE
TXN-1747438079-77180,ATM-00001,2025-05-17T00:27:59.914566,withdrawal,100000,TRUE,22,Mastercard,FALSE
TXN-1747506539-56261,ATM-00001,2025-05-17T19:28:59.914566,balance_inquiry,0,TRUE,118,Verve,FALSE
TXN-1747438619-42268,ATM-00001,2025-05-17T00:36:59.914566,withdrawal,5000,TRUE,86,Mastercard,FALSE
TXN-1747451879-39242,ATM-00001,2025-05-17T04:17:59.914566,withdrawal,10000,TRUE,30,Visa,FALSE
TXN-1747488419-19437,ATM-00001,2025-05-17T14:26:59.914566,withdrawal,20000,TRUE,20,Mastercard,FALSE
TXN-1747475939-45454,ATM-00001,2025-05-17T10:58:59.914566,withdrawal,5000,TRUE,119,Verve,TRUE
TXN-1747448039-93276,ATM-00001,2025-05-17T03:13:59.914566,withdrawal,100000,TRUE,49,Mastercard,FALSE
TXN-1747489559-25650,ATM-00001,2025-05-17T14:45:59.914566,withdrawal,20000,TRUE,47,Verve,FALSE
TXN-1747502159-74530,ATM-00001,2025-05-17T18:15:59.914566,balance_inquiry,0,TRUE,74,Verve,TRUE
TXN-1747483019-58993,ATM-00001,2025-05-17T12:56:59.914566,withdrawal,50000,TRUE,120,Visa,FALSE
TXN-1747478639-52084,ATM-00001,2025-05-17T11:43:59.914566,withdrawal,10000,TRUE,66,Mastercard,TRUE
TXN-1747469639-13559,ATM-00001,2025-05-17T09:13:59.914566,withdrawal,20000,TRUE,42,Mastercard,TRUE
TXN-1747447079-41788,ATM-00001,2025-05-17T02:57:59.914566,balance_inquiry,0,TRUE,70,Visa,FALSE
TXN-1747452419-19267,ATM-00001,2025-05-17T04:26:59.914566,withdrawal,100000,TRUE,56,Mastercard,FALSE
TXN-1747514039-85958,ATM-00001,2025-05-17T21:33:59.914566,withdrawal,10000,TRUE,86,Mastercard,FALSE
TXN-1747499219-20042,ATM-00001,2025-05-17T17:26:59.914566,withdrawal,20000,TRUE,68,Mastercard,TRUE
TXN-1747506599-69554,ATM-00001,2025-05-17T19:29:59.914566,withdrawal,100000,TRUE,115,Verve,FALSE
TXN-1747493099-83585,ATM-00001,2025-05-17T15:44:59.914566,withdrawal,50000,TRUE,67,Verve,FALSE
TXN-1747442699-50331,ATM-00001,2025-05-17T01:44:59.914566,withdrawal,5000,TRUE,114,Visa,FALSE
TXN-1747501319-21462,ATM-00001,2025-05-17T18:01:59.914566,withdrawal,10000,TRUE,62,Verve,TRUE
TXN-1747471859-74745,ATM-00001,2025-05-17T09:50:59.914566,withdrawal,20000,TRUE,100,Verve,TRUE
TXN-1747456619-69794,ATM-00001,2025-05-17T05:36:59.914566,withdrawal,100000,TRUE,35,Mastercard,FALSE
TXN-1747484939-77449,ATM-00001,2025-05-17T13:28:59.914566,withdrawal,20000,TRUE,109,Verve,FALSE
TXN-1747459319-61011,ATM-00001,2025-05-17T06:21:59.914566,balance_inquiry,0,TRUE,80,Verve,FALSE
TXN-1747506179-31550,ATM-00001,2025-05-17T19:22:59.914566,withdrawal,20000,TRUE,109,Visa,FALSE
TXN-1747448339-31856,ATM-00001,2025-05-17T03:18:59.914566,withdrawal,10000,TRUE,94,Visa,FALSE
TXN-1747451999-59705,ATM-00001,2025-05-17T04:19:59.914566,withdrawal,20000,TRUE,28,Visa,FALSE
TXN-1747452479-81438,ATM-00001,2025-05-17T04:27:59.914566,withdrawal,20000,TRUE,15,Visa,FALSE
TXN-1747507199-86352,ATM-00001,2025-05-17T19:39:59.914566,balance_inquiry,0,TRUE,21,Verve,FALSE
TXN-1747512839-85348,ATM-00001,2025-05-17T21:13:59.914566,balance_inquiry,0,TRUE,85,Mastercard,FALSE
TXN-1747477379-99904,ATM-00001,2025-05-17T11:22:59.914566,withdrawal,20000,TRUE,80,Mastercard,TRUE
TXN-1747485359-83244,ATM-00001,2025-05-17T13:35:59.914566,withdrawal,5000,TRUE,34,Verve,FALSE
TXN-1747455299-94068,ATM-00001,2025-05-17T05:14:59.914566,withdrawal,10000,FALSE,15,Mastercard,FALSE
TXN-1747484159-85593,ATM-00001,2025-05-17T13:15:59.914566,withdrawal,10000,TRUE,58,Verve,FALSE
TXN-1747471979-23263,ATM-00001,2025-05-17T09:52:59.914566,withdrawal,100000,FALSE,90,Mastercard,TRUE
TXN-1747505339-87889,ATM-00001,2025-05-17T19:08:59.914566,withdrawal,20000,TRUE,67,Visa,FALSE
TXN-1747519499-25186,ATM-00001,2025-05-17T23:04:59.914566,withdrawal,100000,TRUE,61,Verve,FALSE
TXN-1747481519-42547,ATM-00001,2025-05-17T12:31:59.914566,withdrawal,20000,TRUE,22,Visa,FALSE
TXN-1747460159-68234,ATM-00001,2025-05-17T06:35:59.914566,deposit,0,TRUE,89,Mastercard,FALSE
TXN-1747463999-28886,ATM-00001,2025-05-17T07:39:59.914566,withdrawal,50000,TRUE,44,Mastercard,FALSE
TXN-1747440419-73702,ATM-00001,2025-05-17T01:06:59.914566,withdrawal,5000,TRUE,21,Verve,FALSE
TXN-1747471139-53438,ATM-00001,2025-05-17T09:38:59.914566,withdrawal,5000,TRUE,114,Visa,TRUE
TXN-1747494539-92190,ATM-00001,2025-05-17T16:08:59.914566,withdrawal,5000,TRUE,114,Mastercard,TRUE
TXN-1747517339-72599,ATM-00001,2025-05-17T22:28:59.914566,deposit,0,TRUE,83,Visa,FALSE
TXN-1747489019-58736,ATM-00001,2025-05-17T14:36:59.914566,balance_inquiry,0,TRUE,103,Mastercard,FALSE
TXN-1747520639-38806,ATM-00001,2025-05-17T23:23:59.914566,withdrawal,100000,TRUE,18,Visa,FALSE
TXN-1747482839-20967,ATM-00001,2025-05-17T12:53:59.914566,withdrawal,20000,TRUE,69,Visa,FALSE
TXN-1747490279-35488,ATM-00001,2025-05-17T14:57:59.914566,deposit,0,TRUE,72,Verve,FALSE
TXN-1747484099-98876,ATM-00001,2025-05-17T13:14:59.914566,withdrawal,20000,TRUE,110,Mastercard,FALSE
TXN-1747454339-82892,ATM-00001,2025-05-17T04:58:59.914566,withdrawal,10000,TRUE,78,Visa,FALSE
TXN-1747516559-41607,ATM-00001,2025-05-17T22:15:59.914566,withdrawal,10000,TRUE,93,Visa,FALSE
TXN-1747507259-73468,ATM-00001,2025-05-17T19:40:59.914566,balance_inquiry,0,TRUE,67,Mastercard,FALSE
TXN-1747454639-72907,ATM-00001,2025-05-17T05:03:59.914566,withdrawal,5000,TRUE,79,Verve,FALSE
TXN-1747439819-25428,ATM-00001,2025-05-17T00:56:59.914566,deposit,0,TRUE,92,Visa,FALSE
TXN-1747481399-60253,ATM-00001,2025-05-17T12:29:59.914566,balance_inquiry,0,TRUE,81,Mastercard,FALSE
TXN-1747450259-69148,ATM-00001,2025-05-17T03:50:59.914566,withdrawal,50000,TRUE,113,Verve,FALSE
TXN-1747488599-69527,ATM-00001,2025-05-17T14:29:59.914566,withdrawal,20000,TRUE,88,Mastercard,FALSE
TXN-1747469759-69377,ATM-00001,2025-05-17T09:15:59.914566,balance_inquiry,0,TRUE,111,Mastercard,TRUE
TXN-1747449659-91897,ATM-00001,2025-05-17T03:40:59.914566,withdrawal,20000,TRUE,43,Mastercard,FALSE
TXN-1747520999-80820,ATM-00001,2025-05-17T23:29:59.914566,balance_inquiry,0,TRUE,64,Visa,FALSE
TXN-1747464239-34940,ATM-00001,2025-05-17T07:43:59.914566,withdrawal,50000,TRUE,81,Verve,FALSE
TXN-1747444319-69587,ATM-00001,2025-05-17T02:11:59.914566,withdrawal,20000,TRUE,50,Verve,FALSE
TXN-1747499699-18905,ATM-00001,2025-05-17T17:34:59.914566,balance_inquiry,0,TRUE,113,Visa,TRUE
TXN-1747475099-52355,ATM-00001,2025-05-17T10:44:59.914566,withdrawal,20000,TRUE,29,Visa,TRUE
TXN-1747482959-59168,ATM-00001,2025-05-17T12:55:59.914566,withdrawal,20000,TRUE,67,Mastercard,FALSE
TXN-1747504679-11427,ATM-00001,2025-05-17T18:57:59.914566,deposit,0,TRUE,59,Visa,TRUE
TXN-1747585619-40755,ATM-00001,2025-05-18T17:26:59.914566,withdrawal,50000,TRUE,58,Verve,TRUE
TXN-1747523579-12508,ATM-00001,2025-05-18T00:12:59.914566,withdrawal,5000,TRUE,84,Mastercard,FALSE
TXN-1747569419-20791,ATM-00001,2025-05-18T12:56:59.914566,withdrawal,50000,TRUE,65,Visa,FALSE
TXN-1747573139-26156,ATM-00001,2025-05-18T13:58:59.914566,withdrawal,100000,TRUE,56,Verve,FALSE
TXN-1747561679-54614,ATM-00001,2025-05-18T10:47:59.914566,withdrawal,5000,TRUE,87,Mastercard,TRUE
TXN-1747538399-63002,ATM-00001,2025-05-18T04:19:59.914566,withdrawal,100000,TRUE,31,Verve,FALSE
TXN-1747535519-45193,ATM-00001,2025-05-18T03:31:59.914566,withdrawal,20000,TRUE,84,Visa,FALSE
TXN-1747561379-93360,ATM-00001,2025-05-18T10:42:59.914566,balance_inquiry,0,TRUE,48,Mastercard,TRUE
TXN-1747579379-37788,ATM-00001,2025-05-18T15:42:59.914566,withdrawal,10000,TRUE,100,Verve,FALSE
TXN-1747538639-69350,ATM-00001,2025-05-18T04:23:59.914566,withdrawal,10000,TRUE,30,Verve,FALSE
TXN-1747564619-19275,ATM-00001,2025-05-18T11:36:59.914566,withdrawal,10000,TRUE,64,Verve,TRUE
TXN-1747553699-23623,ATM-00001,2025-05-18T08:34:59.914566,deposit,0,TRUE,35,Visa,FALSE
TXN-1747539779-77039,ATM-00001,2025-05-18T04:42:59.914566,withdrawal,5000,TRUE,68,Verve,FALSE
TXN-1747544639-94976,ATM-00001,2025-05-18T06:03:59.914566,withdrawal,100000,TRUE,85,Verve,FALSE
TXN-1747607399-93253,ATM-00001,2025-05-18T23:29:59.914566,withdrawal,100000,TRUE,83,Mastercard,FALSE
TXN-1747552379-78058,ATM-00001,2025-05-18T08:12:59.914566,withdrawal,5000,TRUE,27,Visa,FALSE
TXN-1747572179-48517,ATM-00001,2025-05-18T13:42:59.914566,withdrawal,5000,TRUE,18,Mastercard,FALSE
TXN-1747552859-99240,ATM-00001,2025-05-18T08:20:59.914566,withdrawal,5000,TRUE,45,Visa,FALSE
TXN-1747523279-83357,ATM-00001,2025-05-18T00:07:59.914566,withdrawal,20000,TRUE,40,Mastercard,FALSE
TXN-1747545119-40220,ATM-00001,2025-05-18T06:11:59.914566,withdrawal,20000,TRUE,44,Mastercard,FALSE
TXN-1747608959-49043,ATM-00001,2025-05-18T23:55:59.914566,withdrawal,20000,TRUE,78,Mastercard,FALSE
TXN-1747577279-57187,ATM-00001,2025-05-18T15:07:59.914566,withdrawal,20000,TRUE,79,Mastercard,FALSE
TXN-1747591199-32354,ATM-00001,2025-05-18T18:59:59.914566,withdrawal,100000,FALSE,64,Mastercard,TRUE
TXN-1747532339-74635,ATM-00001,2025-05-18T02:38:59.914566,withdrawal,5000,TRUE,21,Verve,FALSE
TXN-1747561619-95225,ATM-00001,2025-05-18T10:46:59.914566,withdrawal,20000,TRUE,39,Verve,TRUE
TXN-1747545059-55145,ATM-00001,2025-05-18T06:10:59.914566,balance_inquiry,0,FALSE,23,Verve,FALSE
TXN-1747593959-36920,ATM-00001,2025-05-18T19:45:59.914566,balance_inquiry,0,TRUE,37,Mastercard,FALSE
TXN-1747580519-77575,ATM-00001,2025-05-18T16:01:59.914566,withdrawal,20000,TRUE,36,Visa,TRUE
TXN-1747564679-46800,ATM-00001,2025-05-18T11:37:59.914566,withdrawal,10000,TRUE,96,Verve,TRUE
TXN-1747569239-51080,ATM-00001,2025-05-18T12:53:59.914566,withdrawal,100000,TRUE,24,Visa,FALSE
TXN-1747534979-51744,ATM-00001,2025-05-18T03:22:59.914566,balance_inquiry,0,TRUE,75,Verve,FALSE
TXN-1747587959-70426,ATM-00001,2025-05-18T18:05:59.914566,withdrawal,20000,TRUE,112,Mastercard,TRUE
TXN-1747542239-45489,ATM-00001,2025-05-18T05:23:59.914566,withdrawal,10000,TRUE,119,Verve,FALSE
TXN-1747596899-78927,ATM-00001,2025-05-18T20:34:59.914566,balance_inquiry,0,TRUE,16,Visa,FALSE
TXN-1747558019-33965,ATM-00001,2025-05-18T09:46:59.914566,withdrawal,100000,TRUE,43,Verve,TRUE
TXN-1747604579-83749,ATM-00001,2025-05-18T22:42:59.914566,balance_inquiry,0,TRUE,90,Visa,FALSE
TXN-1747594799-27641,ATM-00001,2025-05-18T19:59:59.914566,balance_inquiry,0,TRUE,69,Verve,FALSE
TXN-1747603619-47925,ATM-00001,2025-05-18T22:26:59.914566,withdrawal,5000,TRUE,31,Mastercard,FALSE
TXN-1747564979-64066,ATM-00001,2025-05-18T11:42:59.914566,deposit,0,TRUE,90,Visa,TRUE
TXN-1747567799-54700,ATM-00001,2025-05-18T12:29:59.914566,balance_inquiry,0,TRUE,72,Mastercard,FALSE
TXN-1747605959-59659,ATM-00001,2025-05-18T23:05:59.914566,withdrawal,50000,TRUE,21,Visa,FALSE
TXN-1747549019-68662,ATM-00001,2025-05-18T07:16:59.914566,withdrawal,100000,TRUE,49,Verve,FALSE
TXN-1747605959-29739,ATM-00001,2025-05-18T23:05:59.914566,withdrawal,100000,FALSE,80,Mastercard,FALSE
TXN-1747555079-72937,ATM-00001,2025-05-18T08:57:59.914566,withdrawal,20000,TRUE,64,Visa,FALSE
TXN-1747523099-53662,ATM-00001,2025-05-18T00:04:59.914566,withdrawal,10000,TRUE,106,Mastercard,FALSE
TXN-1747566899-69898,ATM-00001,2025-05-18T12:14:59.914566,withdrawal,5000,TRUE,17,Verve,FALSE
TXN-1747605539-72756,ATM-00001,2025-05-18T22:58:59.914566,withdrawal,20000,TRUE,33,Verve,FALSE
TXN-1747583399-13867,ATM-00001,2025-05-18T16:49:59.914566,balance_inquiry,0,TRUE,106,Verve,TRUE
TXN-1747532519-60779,ATM-00001,2025-05-18T02:41:59.914566,withdrawal,100000,TRUE,112,Visa,FALSE
TXN-1747542119-36435,ATM-00001,2025-05-18T05:21:59.914566,withdrawal,50000,TRUE,22,Mastercard,FALSE
TXN-1747541339-87064,ATM-00001,2025-05-18T05:08:59.914566,withdrawal,5000,TRUE,93,Mastercard,FALSE
TXN-1747568039-29484,ATM-00001,2025-05-18T12:33:59.914566,withdrawal,50000,TRUE,39,Visa,FALSE
TXN-1747525859-21050,ATM-00001,2025-05-18T00:50:59.914566,withdrawal,20000,TRUE,29,Mastercard,FALSE
TXN-1747545599-86757,ATM-00001,2025-05-18T06:19:59.914566,withdrawal,100000,TRUE,89,Verve,FALSE
TXN-1747603619-96114,ATM-00001,2025-05-18T22:26:59.914566,withdrawal,20000,TRUE,98,Verve,FALSE
TXN-1747532219-46721,ATM-00001,2025-05-18T02:36:59.914566,withdrawal,100000,TRUE,21,Mastercard,FALSE
TXN-1747560179-80000,ATM-00001,2025-05-18T10:22:59.914566,withdrawal,5000,TRUE,17,Visa,TRUE
TXN-1747556159-91897,ATM-00001,2025-05-18T09:15:59.914566,balance_inquiry,0,TRUE,27,Verve,TRUE
TXN-1747568399-77279,ATM-00001,2025-05-18T12:39:59.914566,withdrawal,20000,TRUE,120,Visa,FALSE
TXN-1747548539-53647,ATM-00001,2025-05-18T07:08:59.914566,withdrawal,20000,TRUE,102,Visa,FALSE
TXN-1747567679-20789,ATM-00001,2025-05-18T12:27:59.914566,withdrawal,10000,TRUE,66,Verve,FALSE
TXN-1747595999-79860,ATM-00001,2025-05-18T20:19:59.914566,deposit,0,TRUE,109,Verve,FALSE
TXN-1747571819-49183,ATM-00001,2025-05-18T13:36:59.914566,balance_inquiry,0,TRUE,101,Visa,FALSE
