timestamp,atm_id,cash_level,cash_percentage,uptime_status,network_latency_ms,temperature_c,error_codes,transactions_last_hour,card_reader_health,dispenser_health,printer_health
2025-05-18T14:08:11.525109,ATM-00001,8170250,81,online,75,29,[],7,99,81,97
2025-05-18T14:13:11.525109,ATM-00001,8167687,81,online,136,28.7,[],5,96,80,87
2025-05-18T14:18:11.525109,ATM-00001,8163238,81,online,55,18.1,"[""D1500""]",8,88,87,99
2025-05-18T14:23:11.525109,ATM-00001,8159143,81,online,104,19.2,[],13,98,100,80
2025-05-18T14:28:11.525109,ATM-00001,8156035,81,online,87,18.4,[],12,99,85,82
2025-05-18T14:33:11.525109,ATM-00001,8152385,81,online,100,28.9,[],5,89,99,89
2025-05-18T14:38:11.525109,ATM-00001,8148082,81,online,66,23.1,[],11,94,91,92
2025-05-18T14:43:11.525109,ATM-00001,8144670,81,online,92,19.9,[],8,94,96,98
2025-05-18T14:48:11.525109,ATM-00001,8140534,81,online,48,20.6,[],14,97,94,82
2025-05-18T14:53:11.525109,ATM-00001,8137510,81,online,80,24.4,[],9,91,84,81
2025-05-18T14:58:11.525109,ATM-00001,8135564,81,offline,39,24.2,[],14,96,91,90
2025-05-18T15:03:11.525109,ATM-00001,8131548,81,online,115,27.1,[],9,89,82,86
2025-05-18T15:08:11.525109,ATM-00001,8127571,81,online,141,21.8,[],9,91,95,84
2025-05-18T15:13:11.525109,ATM-00001,8123221,81,online,24,21,[],11,98,81,79
2025-05-18T15:18:11.525109,ATM-00001,8119446,81,online,136,29.6,[],8,93,80,85
2025-05-18T15:23:11.525109,ATM-00001,8116543,81,online,37,25.4,[],8,95,85,80
2025-05-18T15:28:11.525109,ATM-00001,8112108,81,online,140,23.5,[],5,99,88,88
2025-05-18T15:33:11.525109,ATM-00001,8110125,81,offline,95,19.3,[],11,90,96,89
2025-05-18T15:38:11.525109,ATM-00001,8108305,81,online,115,19.2,[],12,93,98,89
2025-05-18T15:43:11.525109,ATM-00001,8105230,81,online,25,26.5,[],7,93,81,100
2025-05-18T15:48:11.525109,ATM-00001,8100981,81,online,38,27,[],6,94,93,78
2025-05-18T15:53:11.525109,ATM-00001,8098785,80,online,104,26.8,[],7,85,84,89
2025-05-18T15:58:11.525109,ATM-00001,8094059,80,online,67,18.8,[],4,88,87,75
2025-05-18T16:03:11.525109,ATM-00001,8081779,80,online,78,26.3,[],17,98,100,94
2025-05-18T16:08:11.525109,ATM-00001,8071581,80,online,51,22.9,[],39,91,88,85
2025-05-18T16:13:11.525109,ATM-00001,8064316,80,online,128,18.4,[],30,87,86,90
2025-05-18T16:18:11.525109,ATM-00001,8053462,80,online,139,18.2,[],16,97,80,88
2025-05-18T16:23:11.525109,ATM-00001,8046216,80,online,35,28,[],26,88,82,92
2025-05-18T16:28:11.525109,ATM-00001,8037047,80,online,90,18.3,[],18,94,88,76
2025-05-18T16:33:11.525109,ATM-00001,8025418,80,online,89,20.8,[],33,91,90,82
2025-05-18T16:38:11.525109,ATM-00001,8017645,80,online,57,30.1,[],26,96,85,79
2025-05-18T16:43:11.525109,ATM-00001,8007808,80,online,40,18.9,"[""C0047""]",24,88,84,88
2025-05-18T16:48:11.525109,ATM-00001,7999686,79,online,118,23.2,[],25,90,95,82
2025-05-18T16:53:11.525109,ATM-00001,7990784,79,online,124,29,[],28,85,93,94
2025-05-18T16:58:11.525109,ATM-00001,7981186,79,online,123,25.2,[],29,86,99,81
2025-05-18T17:03:11.525109,ATM-00001,7973639,79,online,145,25.9,[],25,88,85,95
2025-05-18T17:08:11.525109,ATM-00001,7964306,79,online,84,30.2,[],35,93,99,81
2025-05-18T17:13:11.525109,ATM-00001,7957585,79,online,99,22.6,[],31,93,88,94
2025-05-18T17:18:11.525109,ATM-00001,7950242,79,online,63,29.3,[],30,100,83,100
2025-05-18T17:23:11.525109,ATM-00001,7940193,79,online,104,30.9,[],36,89,97,88
2025-05-18T17:28:11.525109,ATM-00001,7933384,79,online,39,25.1,[],34,87,81,91
2025-05-18T17:33:11.525109,ATM-00001,7925923,79,online,44,27.7,[],30,86,83,78
2025-05-18T17:38:11.525109,ATM-00001,7918776,79,online,20,25.1,[],23,93,88,85
2025-05-18T17:43:11.525109,ATM-00001,7909594,79,online,54,22.9,[],17,87,98,96
2025-05-18T17:48:11.525109,ATM-00001,7899303,78,online,42,18.1,[],38,89,92,86
2025-05-18T17:53:11.525109,ATM-00001,7886899,78,online,53,19,[],17,94,93,80
2025-05-18T17:58:11.525109,ATM-00001,7880112,78,online,21,25.5,[],38,100,100,88
2025-05-18T18:03:11.525109,ATM-00001,7870187,78,online,47,22.3,[],29,90,85,80
2025-05-18T18:08:11.525109,ATM-00001,7857981,78,online,129,29,"[""90001""]",21,87,88,93
2025-05-18T18:13:11.525109,ATM-00001,7848785,78,online,38,28.1,[],30,91,84,89
2025-05-18T18:18:11.525109,ATM-00001,7837572,78,online,38,26.3,"[""90001""]",16,92,94,90
2025-05-18T18:23:11.525109,ATM-00001,7825976,78,online,44,18.1,[],25,91,94,96
2025-05-18T18:28:11.525109,ATM-00001,7815832,78,online,76,20.9,"[""20002""]",18,96,82,95
2025-05-18T18:33:11.525109,ATM-00001,7805936,78,online,30,27.3,[],28,100,84,82
2025-05-18T18:38:11.525109,ATM-00001,7794265,77,online,40,19.5,"[""20001""]",18,86,94,87
2025-05-18T18:43:11.525109,ATM-00001,7787248,77,online,113,30.5,[],35,99,81,83
2025-05-18T18:48:11.525109,ATM-00001,7779007,77,online,132,30.7,[],37,98,95,97
2025-05-18T18:53:11.525109,ATM-00001,7769615,77,online,115,30.4,[],27,85,95,100
2025-05-18T18:58:11.525109,ATM-00001,7762865,77,online,140,21,[],30,89,86,92
2025-05-18T19:03:11.525109,ATM-00001,7761043,77,online,49,31.7,[],14,98,85,94
2025-05-18T19:08:11.525109,ATM-00001,7757277,77,online,118,25.3,[],5,100,87,83
2025-05-18T19:13:11.525109,ATM-00001,7754687,77,online,35,27.2,[],9,95,89,84
2025-05-18T19:18:11.525109,ATM-00001,7750868,77,online,123,32,[],8,92,84,77
2025-05-18T19:23:11.525109,ATM-00001,7748780,77,online,78,20.6,[],7,94,84,78
2025-05-18T19:28:11.525109,ATM-00001,7744501,77,online,73,22.2,[],15,96,93,83
2025-05-18T19:33:11.525109,ATM-00001,7740922,77,online,92,22.4,[],3,94,100,84
2025-05-18T19:38:11.525109,ATM-00001,7738728,77,online,75,19.3,[],14,97,89,78
2025-05-18T19:43:11.525109,ATM-00001,7734403,77,online,35,21.1,[],3,93,94,83
2025-05-18T19:48:11.525109,ATM-00001,7732053,77,online,30,24,[],9,85,91,96
2025-05-18T19:53:11.525109,ATM-00001,7727653,77,online,103,23.9,"[""D1500""]",5,88,100,90
2025-05-18T19:58:11.525109,ATM-00001,7725701,77,online,149,25,[],5,93,84,76
2025-05-18T20:03:11.525109,ATM-00001,7721427,77,online,24,31.5,[],14,99,94,79
2025-05-18T20:08:11.525109,ATM-00001,7718933,77,online,128,28.8,"[""20013""]",6,93,99,85
2025-05-18T20:13:11.525109,ATM-00001,7714415,77,online,131,31.6,[],8,86,81,91
2025-05-18T20:18:11.525109,ATM-00001,7710719,77,online,102,28.6,[],14,94,92,86
2025-05-18T20:23:11.525109,ATM-00001,7708684,77,online,147,29,[],4,89,94,77
2025-05-18T20:28:11.525109,ATM-00001,7703725,77,online,101,20,[],4,98,95,76
2025-05-18T20:33:11.525109,ATM-00001,7698863,76,online,81,30,[],15,100,84,75
2025-05-18T20:38:11.525109,ATM-00001,7696827,76,online,85,25.6,[],7,99,82,82
2025-05-18T20:43:11.525109,ATM-00001,7693966,76,online,103,25.8,[],14,98,86,83
2025-05-18T20:48:11.525109,ATM-00001,7689271,76,online,78,18.3,[],13,92,92,79
2025-05-18T20:53:11.525109,ATM-00001,7685573,76,online,120,25.9,[],6,92,80,85
2025-05-18T20:58:11.525109,ATM-00001,7680867,76,online,40,31.1,[],9,90,89,75
2025-05-18T21:03:11.525109,ATM-00001,7677667,76,online,116,19.3,[],3,98,82,93
2025-05-18T21:08:11.525109,ATM-00001,7674102,76,online,37,29.1,[],12,91,84,93
2025-05-18T21:13:11.525109,ATM-00001,7669476,76,online,69,32,"[""D1500""]",4,94,91,75
2025-05-18T21:18:11.525109,ATM-00001,7667389,76,online,142,25.8,[],6,99,89,99
2025-05-18T21:23:11.525109,ATM-00001,7664615,76,online,39,20.5,[],5,97,83,91
2025-05-18T21:28:11.525109,ATM-00001,7659655,76,online,53,22.4,[],14,90,82,79
2025-05-18T21:33:11.525109,ATM-00001,7657548,76,online,81,29.1,[],10,91,80,76
2025-05-18T21:38:11.525109,ATM-00001,7653771,76,online,80,27.1,[],15,99,99,100
2025-05-18T21:43:11.525109,ATM-00001,7650146,76,online,78,24.6,"[""20002""]",9,94,100,78
2025-05-18T21:48:11.525109,ATM-00001,7648361,76,online,98,23.2,[],5,95,99,83
2025-05-18T21:53:11.525109,ATM-00001,7646661,76,online,118,21.7,[],4,91,87,75
2025-05-18T21:58:11.525109,ATM-00001,7641754,76,online,85,28.2,[],14,89,91,85
2025-05-18T22:03:11.525109,ATM-00001,7638502,76,online,85,29.3,[],8,87,88,77
2025-05-18T22:08:11.525109,ATM-00001,7635552,76,online,71,20.1,[],11,98,83,82
2025-05-18T22:13:11.525109,ATM-00001,7632732,76,online,74,18.2,[],15,92,83,77
2025-05-18T22:18:11.525109,ATM-00001,7630389,76,online,82,24.9,"[""90001""]",9,100,99,76
2025-05-18T22:23:11.525109,ATM-00001,7625928,76,online,51,31.2,[],8,90,84,77
2025-05-18T22:28:11.525109,ATM-00001,7623622,76,online,27,31.2,[],13,86,96,90
2025-05-18T22:33:11.525109,ATM-00001,7618761,76,online,76,20.9,[],4,91,96,100
2025-05-18T22:38:11.525109,ATM-00001,7613792,76,online,128,29.5,[],3,89,97,93
2025-05-18T22:43:11.525109,ATM-00001,7609903,76,online,149,26.9,[],7,92,86,99
2025-05-18T22:48:11.525109,ATM-00001,7606501,76,online,127,20.5,[],8,85,91,92
2025-05-18T22:53:11.525109,ATM-00001,7601969,76,online,135,24.8,"[""20014""]",9,86,94,88
2025-05-18T22:58:11.525109,ATM-00001,7597263,75,online,33,20.5,[],7,93,85,81
2025-05-18T23:03:11.525109,ATM-00001,7593715,75,online,117,21.8,[],14,90,95,75
2025-05-18T23:08:11.525109,ATM-00001,7591256,75,online,144,30.7,[],5,89,100,83
2025-05-18T23:13:11.525109,ATM-00001,7586561,75,online,29,19.3,[],11,91,92,81
2025-05-18T23:18:11.525109,ATM-00001,7581580,75,online,105,30.5,[],15,97,93,96
2025-05-18T23:23:11.525109,ATM-00001,7577048,75,online,47,21.8,[],7,93,90,83
2025-05-18T23:28:11.525109,ATM-00001,7573610,75,online,136,25.9,[],6,90,93,81
2025-05-18T23:33:11.525109,ATM-00001,7570753,75,online,133,18.8,[],4,100,91,93
2025-05-18T23:38:11.525109,ATM-00001,7567023,75,online,42,31.3,[],13,98,92,86
2025-05-18T23:43:11.525109,ATM-00001,7562520,75,online,35,25.3,[],14,96,95,78
2025-05-18T23:48:11.525109,ATM-00001,7560585,75,online,118,19.6,[],3,90,85,96
2025-05-18T23:53:11.525109,ATM-00001,7557749,75,online,106,30.5,"[""20013""]",3,97,91,91
2025-05-18T23:58:11.525109,ATM-00001,7554254,75,online,64,20.5,[],15,96,80,94
2025-05-19T00:03:11.525109,ATM-00001,7550944,75,online,131,18.3,[],11,94,97,96
2025-05-19T00:08:11.525109,ATM-00001,7547121,75,online,36,25.5,[],8,99,90,89
2025-05-19T00:13:11.525109,ATM-00001,7543255,75,online,53,24.1,[],9,85,100,76
2025-05-19T00:18:11.525109,ATM-00001,7538819,75,online,141,31.2,"[""90001""]",15,86,87,88
2025-05-19T00:23:11.525109,ATM-00001,7535212,75,online,28,24.5,[],10,93,86,81
2025-05-19T00:28:11.525109,ATM-00001,7531921,75,online,136,18.8,[],15,85,83,97
2025-05-19T00:33:11.525109,ATM-00001,7529165,75,online,94,30.1,"[""90001""]",4,100,84,96
2025-05-19T00:38:11.525109,ATM-00001,7524840,75,online,128,27.7,[],11,96,87,98
2025-05-19T00:43:11.525109,ATM-00001,7521768,75,online,57,23.5,[],13,86,83,85
2025-05-19T00:48:11.525109,ATM-00001,7517257,75,online,58,23.3,"[""20001""]",4,86,94,97
2025-05-19T00:53:11.525109,ATM-00001,7512750,75,online,106,24.6,[],11,94,93,79
2025-05-19T00:58:11.525109,ATM-00001,7510908,75,online,94,19.9,[],4,87,96,88
2025-05-19T01:03:11.525109,ATM-00001,7507098,75,online,64,24.6,[],14,94,81,77
2025-05-19T01:08:11.525109,ATM-00001,7502650,75,online,92,25.9,[],10,93,83,92
2025-05-19T01:13:11.525109,ATM-00001,7500576,75,online,52,24.5,[],15,88,86,99
2025-05-19T01:18:11.525109,ATM-00001,7498308,74,online,63,28.4,[],5,99,93,97
2025-05-19T01:23:11.525109,ATM-00001,7495446,74,online,87,24.1,[],14,88,97,100
2025-05-19T01:28:11.525109,ATM-00001,7490892,74,online,70,22.4,[],6,99,89,85
2025-05-19T01:33:11.525109,ATM-00001,7486709,74,online,134,20.6,[],13,99,99,81
2025-05-19T01:38:11.525109,ATM-00001,7484365,74,online,26,24.2,[],6,98,94,91
2025-05-19T01:43:11.525109,ATM-00001,7482136,74,online,47,22.6,[],15,90,87,89
2025-05-19T01:48:11.525109,ATM-00001,7479130,74,online,135,24.3,[],3,93,83,83
2025-05-19T01:53:11.525109,ATM-00001,7475627,74,online,125,19.2,[],6,89,87,86
2025-05-19T01:58:11.525109,ATM-00001,7470883,74,online,28,23.6,[],11,99,94,85
2025-05-19T02:03:11.525109,ATM-00001,7467363,74,online,148,22,[],7,89,82,100
2025-05-19T02:08:11.525109,ATM-00001,7465676,74,online,144,26.3,[],8,99,93,97
2025-05-19T02:13:11.525109,ATM-00001,7463985,74,online,123,28,"[""20013""]",13,99,98,81
2025-05-19T02:18:11.525109,ATM-00001,7459142,74,online,67,24.9,[],6,97,100,97
2025-05-19T02:23:11.525109,ATM-00001,7457301,74,online,146,26.1,[],14,100,97,94
2025-05-19T02:28:11.525109,ATM-00001,7454635,74,online,147,27.2,[],11,92,87,91
2025-05-19T02:33:11.525109,ATM-00001,7452584,74,online,47,30.7,[],5,93,80,91
2025-05-19T02:38:11.525109,ATM-00001,7449875,74,online,105,29.1,[],14,97,88,99
2025-05-19T02:43:11.525109,ATM-00001,7446050,74,online,84,31,[],6,90,84,95
2025-05-19T02:48:11.525109,ATM-00001,7442587,74,online,98,27.1,[],11,94,96,92
2025-05-19T02:53:11.525109,ATM-00001,7440857,74,online,115,26.1,[],7,90,80,75
2025-05-19T02:58:11.525109,ATM-00001,7438494,74,online,58,21.1,[],6,99,83,84
2025-05-19T03:03:11.525109,ATM-00001,7435868,74,online,92,20.7,[],11,86,83,82
2025-05-19T03:08:11.525109,ATM-00001,7431682,74,online,65,27.2,[],11,94,81,100
2025-05-19T03:13:11.525109,ATM-00001,7426893,74,online,127,22.4,[],13,95,87,95
2025-05-19T03:18:11.525109,ATM-00001,7422685,74,online,47,20.5,[],10,89,82,85
2025-05-19T03:23:11.525109,ATM-00001,7417903,74,online,32,22.6,[],5,89,88,90
2025-05-19T03:28:11.525109,ATM-00001,7416043,74,online,41,21.3,[],6,99,97,75
2025-05-19T03:33:11.525109,ATM-00001,7414051,74,online,99,18.1,[],7,89,98,82
2025-05-19T03:38:11.525109,ATM-00001,7409324,74,online,112,22.6,[],13,91,85,99
2025-05-19T03:43:11.525109,ATM-00001,7407617,74,online,54,27.2,[],7,93,98,78
2025-05-19T03:48:11.525109,ATM-00001,7404750,74,online,118,29.8,[],8,95,95,76
2025-05-19T03:53:11.525109,ATM-00001,7401557,74,online,68,23.7,[],15,97,88,78
2025-05-19T03:58:11.525109,ATM-00001,7397844,73,online,51,25.1,[],7,88,87,96
2025-05-19T04:03:11.525109,ATM-00001,7395276,73,online,115,18.9,[],6,90,86,98
2025-05-19T04:08:11.525109,ATM-00001,7392746,73,online,50,21,[],13,89,97,85
2025-05-19T04:13:11.525109,ATM-00001,7388309,73,online,92,31.7,[],8,86,85,79
2025-05-19T04:18:11.525109,ATM-00001,7386097,73,online,41,23.5,[],14,87,99,93
2025-05-19T04:23:11.525109,ATM-00001,7382577,73,online,56,31.5,[],12,100,96,95
2025-05-19T04:28:11.525109,ATM-00001,7379287,73,online,65,29.4,[],13,87,89,95
2025-05-19T04:33:11.525109,ATM-00001,7376273,73,online,50,28,[],7,88,99,93
2025-05-19T04:38:11.525109,ATM-00001,7372048,73,online,42,24.8,[],13,88,99,95
2025-05-19T04:43:11.525109,ATM-00001,7369822,73,online,90,29.2,[],4,98,94,76
2025-05-19T04:48:11.525109,ATM-00001,7367727,73,online,48,31.2,[],7,89,80,88
2025-05-19T04:53:11.525109,ATM-00001,7364628,73,online,117,31.3,[],3,85,99,92
2025-05-19T04:58:11.525109,ATM-00001,7361932,73,online,146,20.7,[],5,91,99,89
2025-05-19T05:03:11.525109,ATM-00001,7359551,73,online,52,18.7,"[""20002""]",9,96,93,97
2025-05-19T05:08:11.525109,ATM-00001,7355348,73,online,44,30.3,[],4,89,94,100
2025-05-19T05:13:11.525109,ATM-00001,7351985,73,online,24,19.4,[],12,99,84,85
2025-05-19T05:18:11.525109,ATM-00001,7349214,73,online,62,22.3,[],10,86,94,96
2025-05-19T05:23:11.525109,ATM-00001,7346468,73,offline,128,30.1,[],11,98,83,93
2025-05-19T05:28:11.525109,ATM-00001,7343803,73,online,35,28,"[""20001""]",14,89,97,97
2025-05-19T05:33:11.525109,ATM-00001,7340254,73,online,88,18.2,[],4,98,92,100
2025-05-19T05:38:11.525109,ATM-00001,7335748,73,online,101,27.6,[],15,98,100,79
2025-05-19T05:43:11.525109,ATM-00001,7333175,73,online,87,25.3,[],3,98,80,84
2025-05-19T05:48:11.525109,ATM-00001,7329694,73,online,67,27.9,[],7,100,81,85
2025-05-19T05:53:11.525109,ATM-00001,7325654,73,online,138,27.5,[],5,88,85,87
2025-05-19T05:58:11.525109,ATM-00001,7320910,73,online,100,29.5,[],8,92,86,92
2025-05-19T06:03:11.525109,ATM-00001,7317618,73,online,25,26.6,[],12,99,96,91
2025-05-19T06:08:11.525109,ATM-00001,7314874,73,online,32,31.7,[],15,86,96,85
2025-05-19T06:13:11.525109,ATM-00001,7312373,73,online,112,23.6,[],11,85,86,83
2025-05-19T06:18:11.525109,ATM-00001,7309311,73,online,111,24.1,[],8,87,98,90
2025-05-19T06:23:11.525109,ATM-00001,7306241,73,online,108,31.2,[],7,94,98,98
2025-05-19T06:28:11.525109,ATM-00001,7303809,73,online,24,26.3,[],8,93,99,77
2025-05-19T06:33:11.525109,ATM-00001,7301145,73,online,73,19,[],10,94,98,84
2025-05-19T06:38:11.525109,ATM-00001,7298005,72,online,67,29.8,[],12,95,96,89
2025-05-19T06:43:11.525109,ATM-00001,7294722,72,online,125,28.4,[],7,95,100,85
2025-05-19T06:48:11.525109,ATM-00001,7292928,72,online,97,31.6,[],13,97,89,77
2025-05-19T06:53:11.525109,ATM-00001,7288890,72,online,63,25.1,"[""C0047""]",14,95,98,99
2025-05-19T06:58:11.525109,ATM-00001,7286345,72,online,62,19.5,[],11,94,92,80
2025-05-19T07:03:11.525109,ATM-00001,7283343,72,online,41,24.1,[],8,96,92,82
2025-05-19T07:08:11.525109,ATM-00001,7279349,72,online,20,18.7,[],13,91,86,85
2025-05-19T07:13:11.525109,ATM-00001,7274510,72,online,30,19.1,[],7,85,94,96
2025-05-19T07:18:11.525109,ATM-00001,7270849,72,online,104,28.1,[],4,93,92,98
2025-05-19T07:23:11.525109,ATM-00001,7266763,72,online,107,26.7,"[""90001""]",11,91,99,87
2025-05-19T07:28:11.525109,ATM-00001,7264285,72,online,141,30.2,[],4,97,83,100
2025-05-19T07:33:11.525109,ATM-00001,7260306,72,online,113,23.8,[],8,99,92,84
2025-05-19T07:38:11.525109,ATM-00001,7258565,72,online,82,23.4,[],9,88,94,78
2025-05-19T07:43:11.525109,ATM-00001,7256438,72,online,124,24.4,[],6,90,88,93
2025-05-19T07:48:11.525109,ATM-00001,7252551,72,online,78,22.4,[],12,90,96,85
2025-05-19T07:53:11.525109,ATM-00001,7250428,72,online,67,28,[],10,94,94,89
2025-05-19T07:58:11.525109,ATM-00001,7247179,72,online,75,21.1,[],14,86,83,76
2025-05-19T08:03:11.525109,ATM-00001,7242947,72,online,128,24.7,[],3,96,86,84
2025-05-19T08:08:11.525109,ATM-00001,7239452,72,online,104,31,[],15,88,93,96
2025-05-19T08:13:11.525109,ATM-00001,7235805,72,online,34,26.8,[],11,94,92,84
2025-05-19T08:18:11.525109,ATM-00001,7231112,72,online,146,23.3,"[""90001""]",8,99,92,84
2025-05-19T08:23:11.525109,ATM-00001,7227102,72,online,26,20.9,[],6,90,89,79
2025-05-19T08:28:11.525109,ATM-00001,7222500,72,online,123,20.5,[],12,89,82,89
2025-05-19T08:33:11.525109,ATM-00001,7219612,72,online,106,31.7,[],6,86,92,96
2025-05-19T08:38:11.525109,ATM-00001,7217704,72,online,60,25,[],5,91,93,86
2025-05-19T08:43:11.525109,ATM-00001,7213600,72,online,86,24.4,[],8,100,100,78
2025-05-19T08:48:11.525109,ATM-00001,7209657,72,online,60,20.2,[],14,89,86,83
2025-05-19T08:53:11.525109,ATM-00001,7204812,72,online,106,28.2,[],14,93,99,77
2025-05-19T08:58:11.525109,ATM-00001,7200658,72,online,67,23.9,[],11,87,80,93
2025-05-19T09:03:11.525109,ATM-00001,7190275,71,online,142,25.2,[],32,92,86,91
2025-05-19T09:08:11.525109,ATM-00001,7183424,71,online,23,21.1,[],18,96,92,99
2025-05-19T09:13:11.525109,ATM-00001,7172195,71,online,22,22.8,[],35,86,97,99
2025-05-19T09:18:11.525109,ATM-00001,7161943,71,online,71,25.6,[],27,97,85,84
2025-05-19T09:23:11.525109,ATM-00001,7151300,71,online,42,18.9,[],15,99,91,91
2025-05-19T09:28:11.525109,ATM-00001,7140429,71,online,27,31.1,[],24,93,83,87
2025-05-19T09:33:11.525109,ATM-00001,7132950,71,online,45,20.8,[],21,95,89,91
2025-05-19T09:38:11.525109,ATM-00001,7122467,71,online,127,19.2,[],40,85,89,100
2025-05-19T09:43:11.525109,ATM-00001,7110176,71,online,21,22.4,[],23,100,91,91
2025-05-19T09:48:11.525109,ATM-00001,7100745,71,online,33,20.4,[],22,99,82,81
2025-05-19T09:53:11.525109,ATM-00001,7092524,70,online,78,22.7,[],23,93,90,100
2025-05-19T09:58:11.525109,ATM-00001,7085603,70,online,132,30.7,[],16,88,98,98
2025-05-19T10:03:11.525109,ATM-00001,7075415,70,online,39,28.7,[],40,99,100,91
2025-05-19T10:08:11.525109,ATM-00001,7066887,70,online,114,28.3,[],22,98,86,76
2025-05-19T10:13:11.525109,ATM-00001,7056302,70,online,41,23.8,[],34,98,87,77
2025-05-19T10:18:11.525109,ATM-00001,7044604,70,online,70,31.9,[],26,97,97,95
2025-05-19T10:23:11.525109,ATM-00001,7035208,70,online,105,24.3,[],35,86,83,85
2025-05-19T10:28:11.525109,ATM-00001,7028171,70,online,82,21.8,[],28,89,99,80
2025-05-19T10:33:11.525109,ATM-00001,7019307,70,online,123,20.6,[],23,91,87,86
2025-05-19T10:38:11.525109,ATM-00001,7007760,70,online,64,18.2,"[""20013""]",24,89,82,82
2025-05-19T10:43:11.525109,ATM-00001,6996453,69,offline,149,20.6,[],39,89,96,89
2025-05-19T10:48:11.525109,ATM-00001,6989424,69,online,84,23.2,[],37,95,87,78
2025-05-19T10:53:11.525109,ATM-00001,6982210,69,online,34,24.7,[],36,97,81,92
2025-05-19T10:58:11.525109,ATM-00001,6970779,69,online,87,21.2,"[""D1500""]",33,92,88,86
2025-05-19T11:03:11.525109,ATM-00001,6958730,69,online,124,27.8,[],26,98,86,82
2025-05-19T11:08:11.525109,ATM-00001,6947811,69,offline,40,18.2,[],17,92,85,81
2025-05-19T11:13:11.525109,ATM-00001,6940385,69,online,25,21.2,[],20,98,96,84
2025-05-19T11:18:11.525109,ATM-00001,6928899,69,online,30,25.6,[],16,91,90,75
2025-05-19T11:23:11.525109,ATM-00001,6919969,69,online,89,31.6,[],19,95,96,98
2025-05-19T11:28:11.525109,ATM-00001,6913206,69,online,94,30.5,[],18,87,93,91
2025-05-19T11:33:11.525109,ATM-00001,6904106,69,online,38,29.4,[],40,92,100,87
2025-05-19T11:38:11.525109,ATM-00001,6892026,68,online,135,21.3,"[""90001""]",36,93,92,87
2025-05-19T11:43:11.525109,ATM-00001,6880090,68,online,122,25.4,[],16,85,95,81
2025-05-19T11:48:11.525109,ATM-00001,6868269,68,offline,149,31.4,[],24,98,88,82
2025-05-19T11:53:11.525109,ATM-00001,6856058,68,online,24,25.3,[],26,99,80,84
2025-05-19T11:58:11.525109,ATM-00001,6846490,68,online,106,28.9,[],32,92,91,95
2025-05-19T12:03:11.525109,ATM-00001,6842028,68,online,142,26.8,[],3,93,87,92
2025-05-19T12:08:11.525109,ATM-00001,6840117,68,online,92,27.6,[],15,93,96,93
2025-05-19T12:13:11.525109,ATM-00001,6835659,68,online,50,25.3,[],3,85,94,86
2025-05-19T12:18:11.525109,ATM-00001,6832790,68,online,78,27.2,[],11,96,92,89
2025-05-19T12:23:11.525109,ATM-00001,6828810,68,online,27,30.1,[],5,100,81,93
2025-05-19T12:28:11.525109,ATM-00001,6824332,68,online,125,28.5,[],14,94,100,81
2025-05-19T12:33:11.525109,ATM-00001,6821485,68,online,22,30.8,[],9,92,88,89
2025-05-19T12:38:11.525109,ATM-00001,6819384,68,online,119,24.9,[],15,99,100,96
2025-05-19T12:43:11.525109,ATM-00001,6814691,68,online,99,21.5,[],12,90,91,91
2025-05-19T12:48:11.525109,ATM-00001,6812006,68,online,47,22,[],10,93,90,93
2025-05-19T12:53:11.525109,ATM-00001,6809395,68,online,149,26,[],14,86,91,91
2025-05-19T12:58:11.525109,ATM-00001,6805105,68,online,122,29.3,[],15,97,82,92
2025-05-19T13:03:11.525109,ATM-00001,6801911,68,online,118,22.5,[],7,88,95,92
2025-05-19T13:08:11.525109,ATM-00001,6797773,67,online,50,18.4,[],6,89,93,80
2025-05-19T13:13:11.525109,ATM-00001,6794596,67,online,28,20.5,[],15,100,97,98
2025-05-19T13:18:11.525109,ATM-00001,6790665,67,online,79,22.7,[],9,97,94,81
2025-05-19T13:23:11.525109,ATM-00001,6786669,67,online,27,21.1,[],4,88,100,96
2025-05-19T13:28:11.525109,ATM-00001,6784094,67,online,129,19.1,[],10,94,88,97
2025-05-19T13:33:11.525109,ATM-00001,6781874,67,online,109,18.9,[],11,91,85,90
2025-05-19T13:38:11.525109,ATM-00001,6777919,67,online,34,25.2,"[""20013""]",4,85,91,93
2025-05-19T13:43:11.525109,ATM-00001,6773965,67,offline,62,20.8,[],11,85,88,89
2025-05-19T13:48:11.525109,ATM-00001,6770958,67,online,145,29,[],7,91,95,85
2025-05-19T13:53:11.525109,ATM-00001,6766340,67,online,45,19.4,[],12,97,99,98
2025-05-19T13:58:11.525109,ATM-00001,6762237,67,online,148,23.2,[],13,99,94,89
2025-05-19T14:03:11.525109,ATM-00001,6759919,67,online,49,27.6,[],6,86,99,100
2025-05-19T14:08:11.525109,ATM-00001,6756059,67,online,138,25.2,[],15,88,82,91
2025-05-19T14:13:11.525109,ATM-00001,6751259,67,online,62,25.8,[],7,93,81,79
2025-05-19T14:18:11.525109,ATM-00001,6747224,67,online,31,27.4,[],6,95,97,98
2025-05-19T14:23:11.525109,ATM-00001,6742596,67,online,138,21.9,[],8,94,81,99
2025-05-19T14:28:11.525109,ATM-00001,6738150,67,online,94,20.2,[],12,96,100,83
